insee,latitude,longitude,description,categorie_detectee,score_urgence,score_facilite,niveau_facilite_label,flux_proche,location_flux,distance_flux_m,priorite_emoji,priorite_label,priorite_score,score_importance_global
69123,45.756848616,4.852831456,Tous les carrefours sont dangereux quand on rejoint ou que l'on quitté la rue Garibaldi avec les voitures qui ont le feu vert pour tourner et qui évitent de justesse les vélos qui ont le feu vert pour traverser,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,1398.2823283809137,🟠,ÉLEVÉE,3,48.34
69123,45.752940606,4.854267727,travaux de la ligne de bus à haut niveau de service,Conflit Bus/TCL,2,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,1414.7361156093466,🟠,ÉLEVÉE,3,48.29
69266,45.755926073,4.892857589,"La nuit, la piste cyclable au niveau de la gare de Tram de Villeurbanne n’est pas eclairée depuis plus d’un an. J’ai déjà fait un ticket a la métropole mais rien n’a changé. Ils sont en travaux depuis super longtemps. Et ils sont incapable d’eclairer cette zone la nuit pendant les travaux. C’est super dangereux la nuit car il y a une zone de melange entre usagers du Tram et cyclistes/trottinettes.",Infrastructure manquante,3,3,🔴 Difficile (Structurel),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3705.3973777995707,🟢,FAIBLE,1,48.29
69123,45.753157662,4.854275246,Le contre sens-cyclable est très dangereux lorsqu'on remonte Felix Faure. Le véhicules slaloment entre les vélos des deux côtés,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,1416.8435781174826,🟠,ÉLEVÉE,3,48.28
69266,45.755863859,4.892740866,travaux sur la piste cyclable,Infrastructure manquante,3,3,🔴 Difficile (Structurel),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3716.5768214202,🟢,FAIBLE,1,48.25
69266,45.759444971,4.890501356,Travaux et manque d'aménagements cyclables,Infrastructure manquante,3,3,🔴 Difficile (Structurel),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3721.9361286736157,🟢,FAIBLE,1,48.23
69266,45.755920287,4.89219251,Gare de Villeurbanne : partage de la piste avec les piétons proximité avec les voitures,Infrastructure manquante,3,3,🔴 Difficile (Structurel),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3752.0519368780656,🟢,FAIBLE,1,48.14
69266,45.759614551,4.889916568,"Ce carrefour n'est jamais respecté par les véhicules motorisés, qui s'engagent sans ménagement sur la voie de bus, au détriment de tous les panneaux. Avec les travaux, la situation dégénère au quotidien, malgré la présence de plusieurs écoles ...",Carrefours dangereux,3,3,🔴 Difficile (Structurel),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3758.538900088007,🟢,FAIBLE,1,48.12
69266,45.759261145,4.890102444,"""Le carrefour est en pleins travaux, c'est compliqué de tourner à gauche (nord) quand on arrive de l'ouest. Il y a pleins de \""niveaux\"" différents, comme des marches, ce qui rend la zone difficile à vélo""",Carrefours dangereux,3,3,🔴 Difficile (Structurel),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3757.944619930905,🟢,FAIBLE,1,48.12
69123,45.753279009,4.855231877,Travaux travaux et travaux en cours. La piste vélo à contresens des voitures,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,1491.8633406081874,🟠,ÉLEVÉE,3,48.04
69081,45.772836593,4.791602167,Voie piéton très étroite juste à côté voie cyclable,Aménagement inadapté,2,1,🟢 Facile (Quick Win),1918.0,Maison de la Voie Verte,1251.1168919758677,🟠,ÉLEVÉE,3,48.02
69266,45.755642259,4.89176824,"Travaux du T3 : piste cyclable parfois encombrée de véhicules, très fréquentée par beaucoup d’usagers, voies étroites, des pâtés de goudron sur la piste cyclable qui deviennent des obstacles et entraînent un risque de chute",Infrastructure manquante,3,3,🔴 Difficile (Structurel),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3795.1758889947982,🟢,FAIBLE,1,48.0
69266,45.759546356,4.889343016,"Pour aller vers cette partie de Lyon/Villeurbanne, les nombreux travaux de ces deux dernières années ainsi que l'absence de pistes cyclables  la rendent difficile",Infrastructure manquante,3,3,🔴 Difficile (Structurel),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3803.0829715793893,🟢,FAIBLE,1,47.98
69266,45.759630409,4.889131143,piste cyclable impossible à prendre dans a direction totem-grand clément avec file de voitures ininterrompu: piste cyclable sur la voie des voitures: il faudrait la mettre sur la voie des bus dans les 2 sens,Infrastructure manquante,3,3,🔴 Difficile (Structurel),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3815.6302764273087,🟢,FAIBLE,1,47.94
69266,45.75574179,4.891328162,Pb avec piétons et voie cyclable,Infrastructure manquante,3,3,🔴 Difficile (Structurel),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3821.0729594736513,🟢,FAIBLE,1,47.92
69266,45.755873659,4.891212071,Croisement route piste ciclable,Infrastructure manquante,3,3,🔴 Difficile (Structurel),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3822.876599351691,🟢,FAIBLE,1,47.91
69266,45.755632823,4.891144157,Conflit d'usage permanent de la piste cyclable avec les piétons le tram les voitres,Infrastructure manquante,3,3,🔴 Difficile (Structurel),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3839.191457428522,🟢,FAIBLE,1,47.86
69266,45.755513648,4.891207006,carrefour arret T3; flux continue de viture aux horaires de pointe => possibilité de traverser la route a velo uniquemnt quand la barriere du Tramway est baissée,Carrefours dangereux,3,3,🔴 Difficile (Structurel),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3840.580631017787,🟢,FAIBLE,1,47.86
69266,45.755621869,4.891131312,Travaux supprimant la piste cyclable,Infrastructure manquante,3,3,🔴 Difficile (Structurel),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3840.61818848848,🟢,FAIBLE,1,47.86
69123,45.753241095,4.856076106,"Travaux perpétuels, piste cyclable à contre-sens des voitures",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,1556.871454999061,🟠,ÉLEVÉE,3,47.84
69266,45.755576846,4.891088576,"Travaux en cours pour le T6 dans la zone => pistes cyclables déplacées (sur la route = dangereux, revêtement aménagement en mauvais état, signalisation non adaptée .....)",Infrastructure manquante,3,3,🔴 Difficile (Structurel),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3845.7808620757073,🟢,FAIBLE,1,47.84
69123,45.753236336,4.856128048,Travaux en cours avec absence de piste cyclable temporaire. Voirie réduit ce qui entraine une très grande proximité entre véhicules motorisés et vélos.,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,1560.8537819758008,🟠,ÉLEVÉE,3,47.82
69266,45.755619068,4.890921777,"Travaux ayant entraîné une dégradation de la piste, fermeture de piste avec une déviation dangereuse",Infrastructure manquante,3,3,🔴 Difficile (Structurel),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3855.4012281788378,🟢,FAIBLE,1,47.81
69266,45.755688131,4.890856999,travaux extrêment dangereux et signalisation inexistante,Infrastructure manquante,3,3,🔴 Difficile (Structurel),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3856.6178591905536,🟢,FAIBLE,1,47.81
69123,45.753259659,4.856368509,Voitures roulent très vite,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,1579.647343459707,🟠,ÉLEVÉE,3,47.76
69266,45.759133971,4.888513071,travaux depuis plus de 7 ans route défoncé aucune sécurité pour pouvoir passer et aucun respect des priorités. les piétons et les vélo partage le même passage.,Carrefours dangereux,3,3,🔴 Difficile (Structurel),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3878.918794940003,🟢,FAIBLE,1,47.73
69266,45.748457039,4.917654429,Carrefour dangereux,Danger & Vitesse,3,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,2835.429237196079,🟢,FAIBLE,1,47.72
69266,45.748488948,4.917596744,Carrefour dangereux,Danger & Vitesse,3,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,2834.5639430912915,🟢,FAIBLE,1,47.72
69123,45.753235677,4.856637462,travaux du nouveau bus,Conflit Bus/TCL,2,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,1600.2759799316668,🟠,ÉLEVÉE,3,47.7
69266,45.758997031,4.888159643,Pas d itinéraire cyclable pendant les travaux,Infrastructure manquante,3,3,🔴 Difficile (Structurel),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3909.8271436327996,🟢,FAIBLE,1,47.64
69123,45.753398285,4.856897366,"Travaux dangereux pour les vélos, étroits, partages avec voiture",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,1621.7233310920317,🟠,ÉLEVÉE,3,47.63
69266,45.758958578,4.888153747,Aucun aménagement cyclable dans les 2 sens de circulation,Infrastructure manquante,3,3,🔴 Difficile (Structurel),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3911.6753033615673,🟢,FAIBLE,1,47.63
69029,45.7483668,4.917075637,"Dangereux ici, il vaut mieux rouler sur le trottoir, qui n'est pas fait pour nous...",Danger & Vitesse,3,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,2866.559221137386,🟢,FAIBLE,1,47.62
69123,45.75327447,4.857186297,Bcp de travaux et de voitures. Gros problème d'aménagement,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,1643.0545257815027,🟠,ÉLEVÉE,3,47.56
69029,45.749151145,4.914380414,Carrefour dangereux,Danger & Vitesse,3,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,2905.5118295360253,🟢,FAIBLE,1,47.5
69029,45.749215195,4.914209338,"Tourner à gauche dans la rue du Luxembourg en venant de la Rte de Genas est très dangereux. J'attends au milieu de la route de pouvoir tourner à gauche, des voitures passant dans les 2 sens à côté de moi. Certains usagers motorisés me doublent par ma droite ou ma gauche pour tourner eux aussi à gauche ds la Rue du Lux. par ma droite ou ma gauche. Certains ne comprennent pas pourquoi j'attends ici.
Je ne me sens jamais en sécurité à ce moment-ci.",Danger & Vitesse,3,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,2907.2633979529905,🟢,FAIBLE,1,47.49
69123,45.753437352,4.857447674,"En travaux depuis février 2024, le passage à vélo est compliqué, la route très abimée, la rue étroite et la cohabitation avec les voitures compliquées",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,1664.6296172938662,🟠,ÉLEVÉE,3,47.49
69123,45.75344305,4.85751337,"Sur toute l'avenue : travaux depuis plus d'un an, chaussée très dégradée, voie étroite, les voitures ne respectent pas les vélos, accidents...",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,1669.7609909850903,🟠,ÉLEVÉE,3,47.48
69029,45.744599945,4.931301583,"Beaucoup de travaux, circulation dangereuse à vélo",Danger & Vitesse,3,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,2913.6285525216317,🟢,FAIBLE,1,47.47
69266,45.75867995,4.887221441,aucune piste cyclables / délimitation au sol pour les vélos (travaux sur cette rue) à contresens des voitures alors que c'est étroit et que les voitures vont vites,Infrastructure manquante,3,3,🔴 Difficile (Structurel),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3990.1880160683922,🟢,FAIBLE,1,47.38
69266,45.75871692,4.887219585,"Avec les travaux, nids de poules en permanence (parfois sur une place mal éclairée ou pas éclairée) et contre sens cyclable non assuré (réservé piétons alors que les piétons ont un trottoir refait à neuf)",Infrastructure manquante,3,3,🔴 Difficile (Structurel),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3988.956703042998,🟢,FAIBLE,1,47.38
69123,45.753482763,4.857995034,"Avenue Félix Faure en travaux depuis 1 an, sol irrégulier (nids de poules, bosses gravats...). Circulation en sens inverse dangereuse car le balisage est mal positionné et la proximité des voitures en sens inverse ne met pas en sécurité",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,1707.3651138465452,🟠,ÉLEVÉE,3,47.36
69123,45.753445911,4.858084152,1 voie donc les voitures nous frôlent,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,1713.932920621739,🟠,ÉLEVÉE,3,47.34
69123,45.753483501,4.858144818,LA circulabilité à vélo de l'avenue Felix Faure en présence des travaux du BHNS est désastreuse.,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,1718.9552593737583,🟠,ÉLEVÉE,3,47.32
69123,45.753547857,4.85820476,Travaux bus,Conflit Bus/TCL,2,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,1724.1774524177822,🟠,ÉLEVÉE,3,47.3
69029,45.744023078,4.93225732,Rond point très dangereux,Danger & Vitesse,3,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,2969.6931280271588,🟢,FAIBLE,1,47.29
69123,45.776928698,4.807584902,"À ces carrefours (comme beaucoup d'autres à Lyon), il y a plusieurs angles droits pour tourner sur une autre piste cyclable, ce qui est impossible à franchir à vélo. Il faut rouler très lentement et s'arrêter si des vélos arrivent. Cela implique parfois d'attendre sur la chaussée.
Comme j'ai dit, il y a beaucoup d'endroits où nous sommes censés faire un angle droit; comme c'est dangereux, nous passons parfois hors de la piste cyclable, ce qui énerve les automobilistes encore plus...",Conflit Bus/TCL,2,2,🟡 Moyen (Intervention),133.0,Pont Fontaines RG,30.089600793622665,🟢,FAIBLE,1,47.19
69123,45.753612411,4.859056643,Des travaux partout. Les piétons n'ont pas de trottoir ils se retrouvent donc sur la piste cyclable qui est à contresens des voitures donc idem pour les vélos. C'est dangereux si on veut pouvoir les dépasser car on se retrouve à contres sens des voitures sans aménagements cyclables. Encore une fois la piste cyclable s'arrête face à une barrière de travaux on est obligés d'aller sur le même chemin que les piétons donc pas pratique. Et très dangereux le contre sens car les voitures roulent vite.,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,1790.641552705102,🟠,ÉLEVÉE,3,47.09
69123,45.753612411,4.859056643,Des travaux partout. Les piétons n'ont pas de trottoir ils se retrouvent donc sur la piste cyclable qui est à contresens des voitures donc idem pour les vélos. C'est dangereux si on veut pouvoir les dépasser car on se retrouve à contres sens des voitures sans aménagements cyclables. Encore une fois la piste cyclable s'arrête face à une barrière de travaux on est obligés d'aller sur le même chemin que les piétons donc pas pratique. Et très dangereux le contre sens car les voitures roulent vite.,Conflit Bus/TCL,2,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,1790.641552705102,🟠,ÉLEVÉE,3,47.09
69029,45.750724269,4.908932108,"Déplacement à vélo dangereux sur cet axe, mission suicide",Danger & Vitesse,3,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3035.7890831608565,🟢,FAIBLE,1,47.08
69266,45.7509591,4.908298577,Gros trafic automobile rapide et intersections à franchir sans piste cyclable continue,Danger & Vitesse,3,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3050.8846872762224,🟢,FAIBLE,1,47.03
69123,45.753722252,4.859385722,"quand on vient du nord et que l'on veut tourner à gauche dans la rue Felix Faure, on coupe la voie de voiture (même sens que nous) qui veut aller tout droit  et on attend au milieu que la voie dans l'autre sens soit libre",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,1817.1455542724857,🟠,ÉLEVÉE,3,47.01
69123,45.753644308,4.859388962,"Beaucoup de travaux, ou véhicules motorisés qui roulent vite",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,1816.6332751620942,🟠,ÉLEVÉE,3,47.01
69123,45.75365077,4.859387349,"En travaux depuis un long moment, avec une grosse problématique de respect dans la zone de la part des véhicules motorisés (vitesse excessive, feux rouges, priorité).C'est difficile en vélo mais c'est aussi très compliqué pour les piétons",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,1816.5702597980764,🟠,ÉLEVÉE,3,47.01
69266,45.751000939,4.908117893,dangereux,Danger & Vitesse,3,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3057.356025956558,🟢,FAIBLE,1,47.01
69029,45.750932027,4.907770138,"Lorsque je remonte la Rte de Gênas vers l'Est, je n'utilise pas la bande cyclable qui passe sur le trottoir. Le feu vélo pour retourner sur la route (sous le pont) est vert en même temps que celui des véhicules motorisés : l'insertion est dangereuse.
Je me sens plus en sécurité en restant sur la route pour traverser le carrefour et passer sous le pont.",Danger & Vitesse,3,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3081.756576235653,🟢,FAIBLE,1,46.94
69029,45.751097949,4.907482705,"Tout est dangereux ici, quel que soit le sens de circulation.",Danger & Vitesse,3,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3084.476440998279,🟢,FAIBLE,1,46.93
69266,45.751254803,4.906930743,"aménagement cyclable dangereux : passage sur trottoir pour ressortir au milieu des vooitures quand elles ont vert, 2 voies voitures de véhicules qui roulent vite sans bande cyclable une fois passé le pont du periph direction est",Danger & Vitesse,3,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3102.91065553956,🟢,FAIBLE,1,46.87
69123,45.776893172,4.80545784,Pas de bande cyclable sur une partie de la route. Obligation de doubler les véhicules sur la voie à contre sens,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),133.0,Pont Fontaines RG,149.19695296637482,🟢,FAIBLE,1,46.81
69266,45.776794592,4.876485945,La route qui est catastrophique (cabossé) et les voitures qui ne respectent pas les sesn,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),1439.0,Passerelle de la Paix,2008.2769907041593,🟠,ÉLEVÉE,3,46.78
69123,45.759994235,4.858291694,"Devant la gare, c'est le bordel : voie cyclable commune avec les bus, taxis et trams ...",Conflit Bus/TCL,2,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,1928.0756766984514,🟠,ÉLEVÉE,3,46.66
69123,45.760436094,4.85823582,Proximité piétons / bus / tramway / vélos avec beaucoup d'affluence.,Conflit Bus/TCL,2,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,1946.6962975558208,🟠,ÉLEVÉE,3,46.6
69123,45.76046967,4.858206911,"Fortes interactions avec d'autres usagers (piétons, voitures, TC)",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,1946.4658577651687,🟠,ÉLEVÉE,3,46.6
69123,45.760984606,4.858237134,"En tunnel, on respire l'air des voitures, sans ventilation suffisante : le cauchemar des pneumologues devenu réel",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,1976.056245621806,🟠,ÉLEVÉE,3,46.5
69123,45.761205701,4.858076503,Traffic totalement désorganisé et beaucoup trop de véhicules,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,1977.4880817980852,🟠,ÉLEVÉE,3,46.5
69123,45.788362401,4.804991145,Voitures garées,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),149.0,Rue de St-Cyr,284.7474043823809,🟢,FAIBLE,1,46.45
69123,45.777344781,4.803490955,rejoindre la rue Laure Diebold lorsque l'on arrive de Valmy par la rue de Bourgogne. Il est délicat d'attendre de pouvoir tourner à gauche entre 2 flots croisés de voitures et bus ...,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),133.0,Pont Fontaines RG,299.96524559957777,🟢,FAIBLE,1,46.33
69123,45.777344781,4.803490955,rejoindre la rue Laure Diebold lorsque l'on arrive de Valmy par la rue de Bourgogne. Il est délicat d'attendre de pouvoir tourner à gauche entre 2 flots croisés de voitures et bus ...,Conflit Bus/TCL,2,2,🟡 Moyen (Intervention),133.0,Pont Fontaines RG,299.96524559957777,🟢,FAIBLE,1,46.33
69123,45.777646132,4.803241107,Trop de voitures + route majeure de bus + aucun espace pour vélos,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),133.0,Pont Fontaines RG,323.37671263949085,🟢,FAIBLE,1,46.25
69123,45.777646132,4.803241107,Trop de voitures + route majeure de bus + aucun espace pour vélos,Conflit Bus/TCL,2,2,🟡 Moyen (Intervention),133.0,Pont Fontaines RG,323.37671263949085,🟢,FAIBLE,1,46.25
69266,45.752443386,4.901281831,"La route de Gens est globalement désagréable et dangereuse pour les vélos, plus encore depuis qu'elle est en travaux",Danger & Vitesse,3,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3350.5641547195933,🟢,FAIBLE,1,46.08
69123,45.78962748,4.80393079,des voitures sont garées comme stationnement résidentiel soir et journée sur la piste cyclable de la lageur d'une voiture et avec des ouvertures  pour se rendre sur le parking résidentiel privé,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),149.0,Rue de St-Cyr,399.74416806276764,🟢,FAIBLE,1,46.08
69123,45.754110158,4.8631939,"Acces piste cyclable difficile. Pas de feux de circulation. Voitures + piétons + cyclistes dans les 2 sens de circulation, sans aménagement. C est l anarchie",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,2115.355391158328,🟠,ÉLEVÉE,3,46.06
69123,45.778360839,4.802692686,Le passage de gare de Vaise à Valmy n'est pas encore aménagé et on doit se mélanger aux voitures,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),133.0,Pont Fontaines RG,385.5909144443798,🟢,FAIBLE,1,46.06
69266,45.775075282,4.878581515,Rue trop étroite et véhicules motorisés à contresens,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),1439.0,Passerelle de la Paix,2249.261950794955,🟠,ÉLEVÉE,3,46.02
69029,45.752228235,4.901020373,"Toute le route de genas est dangereuse pour les vélos (forte circulation, automobilistes inconscients, stationnement sur bande ciclable quand il y en a une)",Danger & Vitesse,3,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3381.1833725040474,🟢,FAIBLE,1,45.98
69266,45.752650756,4.899492792,"Chantier tram avec absence de signalisation, de séparation des flux, chaussée dangereuse.",Danger & Vitesse,3,2,🟡 Moyen (Intervention),12.0,Vaulx en Velin_Chemin contre-halage Pont de la Sucrerie,3448.852300651845,🟢,FAIBLE,1,45.77
69123,45.754239973,4.865006002,"Travaux, voitures garées n'importe comment, route à sens unique mains avec double sens cyclable très dangereux",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,2256.6851571576344,🟠,ÉLEVÉE,3,45.61
69123,45.752801823,4.852351247,Travaux obligeant à faire le saumon sur une bande cyclable peu sécurisée,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),1354.0,Lyon 7_Pont de l'Université EO corrigé,1265.44182511615,🟠,ÉLEVÉE,3,45.43
69123,45.752731108,4.852610634,travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),1354.0,Lyon 7_Pont de l'Université EO corrigé,1285.1878190235357,🟠,ÉLEVÉE,3,45.37
69123,45.745488285,4.86489202,"Travaux, stationnements gênants réguliers",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,2359.789816030857,🟠,ÉLEVÉE,3,45.28
69123,45.754455675,4.86633914,travaux de la ligne de bus à haut niveau de service,Conflit Bus/TCL,2,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,2362.011600890869,🟠,ÉLEVÉE,3,45.28
69123,45.752988739,4.853203424,Travaux garibaldi + Félix faure,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),1354.0,Lyon 7_Pont de l'Université EO corrigé,1332.613511607924,🟠,ÉLEVÉE,3,45.22
69123,45.752909059,4.853264092,Travaux sur l'avenue Félix Faure depuis plus d'un an,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),1354.0,Lyon 7_Pont de l'Université EO corrigé,1336.7923271221023,🟠,ÉLEVÉE,3,45.2
69123,45.752823847,4.853322638,Travaux GARIBALDI,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),1354.0,Lyon 7_Pont de l'Université EO corrigé,1340.839046273593,🟠,ÉLEVÉE,3,45.19
69123,45.752958301,4.853320956,travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),1354.0,Lyon 7_Pont de l'Université EO corrigé,1341.5103842430199,🟠,ÉLEVÉE,3,45.19
69123,45.752987433,4.853365474,"Rue Garibaldi, zone chantier",Travaux & Maintenance,2,1,🟢 Facile (Quick Win),1354.0,Lyon 7_Pont de l'Université EO corrigé,1345.153441780762,🟠,ÉLEVÉE,3,45.18
69123,45.75297344,4.853368078,"Travaux, circulation très dangereuse",Travaux & Maintenance,2,1,🟢 Facile (Quick Win),1354.0,Lyon 7_Pont de l'Université EO corrigé,1345.2604307141494,🟠,ÉLEVÉE,3,45.18
69123,45.752948236,4.853401323,Les travaux encore et toujours.,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),1354.0,Lyon 7_Pont de l'Université EO corrigé,1347.6694514187127,🟠,ÉLEVÉE,3,45.17
69123,45.752893924,4.853384276,en attendant la fin des travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),1354.0,Lyon 7_Pont de l'Université EO corrigé,1346.0114847717944,🟠,ÉLEVÉE,3,45.17
69123,45.745378324,4.865321741,Pas d'accès cyclable sécurisé entre piétons et véhicules motorisés (forte affluence).,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),1354.0,Lyon 7_Pont de l'Université EO corrigé,2395.292895931389,🟠,ÉLEVÉE,3,45.17
69123,45.753025961,4.853435627,Pendant les travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),1354.0,Lyon 7_Pont de l'Université EO corrigé,1350.8550004375436,🟠,ÉLEVÉE,3,45.16
69266,45.77169376,4.87921515,sens de circulation illisible pour voiture = danger pour vélos,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),1439.0,Passerelle de la Paix,2518.003001243481,🟠,ÉLEVÉE,3,45.16
